Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR21715735,2022-09-26 19:14:24,2022-09-26 18:26:04,2286719,82321884,0,36,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715735/SRR21715735.lite.1,SRX17712613,SFK016 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243192,SAMN31025576,simple,504342,Stephanocoenia intersepta,SFK016,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,81541111CC367C9930749A2915EFF78E,9115D09C5C1243177680C524F8FA0D97
SRR21715739,2022-09-26 19:14:24,2022-09-26 18:25:52,2104822,75773592,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715739/SRR21715739.lite.1,SRX17712609,SFK145 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243132,SAMN31025705,simple,504342,Stephanocoenia intersepta,SFK145,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,D5D87C9510864836C15512B66D86D5E8,4AA041456A2B9AA2D1BB665E0A80FC78
SRR21715738,2022-09-26 19:14:24,2022-09-26 18:25:55,1748501,62946036,0,36,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715738/SRR21715738.lite.1,SRX17712610,SFK146 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243133,SAMN31025706,simple,504342,Stephanocoenia intersepta,SFK146,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,EB4FC252521C8D91B631701419C50419,065F4F894D144A0EC0F71367257AB89C
SRR21715737,2022-09-26 19:14:24,2022-09-26 18:25:51,2366262,85185432,0,36,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715737/SRR21715737.lite.1,SRX17712611,SFK147 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243134,SAMN31025707,simple,504342,Stephanocoenia intersepta,SFK147,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,4434929D40201206EAC9F70F86AEA999,3853A3D190E95FE1CA7B363D91206778
SRR21715736,2022-09-26 19:14:24,2022-09-26 18:26:06,2075290,74710440,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715736/SRR21715736.lite.1,SRX17712612,SFK148 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243135,SAMN31025708,simple,504342,Stephanocoenia intersepta,SFK148,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,2BA49C1271E1D95338E8B7E5FE538E1A,4832D19267B37EAE1D04DE300227D1CA
SRR21715744,2022-09-26 19:14:24,2022-09-26 18:25:56,2500156,90005616,0,36,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715744/SRR21715744.lite.1,SRX17712604,SFK140 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243127,SAMN31025700,simple,504342,Stephanocoenia intersepta,SFK140,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,8C3A802BCA9525B62C3C36CDCEB4F298,07CA4B151082B96A8364DD3E504AD8DE
SRR21715743,2022-09-26 19:14:24,2022-09-26 18:26:06,2602321,93683556,0,36,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715743/SRR21715743.lite.1,SRX17712605,SFK141 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243128,SAMN31025701,simple,504342,Stephanocoenia intersepta,SFK141,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,9D5381E3D5F08593EC5687F3D1E6DA18,235B3C314F6A712F48C3E80DFFA21A06
SRR21715742,2022-09-26 19:14:24,2022-09-26 18:26:23,2071479,74573244,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715742/SRR21715742.lite.1,SRX17712606,SFK142 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243129,SAMN31025702,simple,504342,Stephanocoenia intersepta,SFK142,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,D7968FA9DDD337D2E3E41B5E88B3094B,7E73FAE6E8E98056DC8BC2C478FCC57E
SRR21715741,2022-09-26 19:14:24,2022-09-26 18:25:56,2803811,100937196,0,36,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715741/SRR21715741.lite.1,SRX17712607,SFK143 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243130,SAMN31025703,simple,504342,Stephanocoenia intersepta,SFK143,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,965069B14B99D4A5ECD9F9D821DC0D5F,5AA62A63222F523AB3F4917C82D9C7FC
SRR21715740,2022-09-26 19:14:24,2022-09-26 18:26:05,2580400,92894400,0,36,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715740/SRR21715740.lite.1,SRX17712608,SFK144 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243131,SAMN31025704,simple,504342,Stephanocoenia intersepta,SFK144,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,DCECDB11C73A50A3CE882103CDDE1BB1,85CCDEE5C09F647A8AB2A80C954D4903
SRR21715746,2022-09-26 19:14:24,2022-09-26 18:25:55,1870946,67354056,0,36,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715746/SRR21715746.lite.1,SRX17712602,SFK015 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243191,SAMN31025575,simple,504342,Stephanocoenia intersepta,SFK015,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,968A283159D891F160EE5CAE2C48E26D,FFD69774F52DF64999F1452604BAF271
SRR21715749,2022-09-26 19:14:24,2022-09-26 18:26:10,2694895,97016220,0,36,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715749/SRR21715749.lite.1,SRX17712599,SFK136 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243123,SAMN31025696,simple,504342,Stephanocoenia intersepta,SFK136,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,74159E56B0EF54E2188E845C2A34DE20,8F915E5F413A387861C6405B201F0999
SRR21715748,2022-09-26 19:14:24,2022-09-26 18:25:53,1601449,57652164,0,36,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715748/SRR21715748.lite.1,SRX17712600,SFK137 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243124,SAMN31025697,simple,504342,Stephanocoenia intersepta,SFK137,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,D3EDF5BDC9FB3516233DEB9C23DC2234,CD46EBBD088B9AABA58EA03B569F3EDF
SRR21715747,2022-09-26 19:14:24,2022-09-26 18:25:44,1673379,60241644,0,36,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715747/SRR21715747.lite.1,SRX17712601,SFK138 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243125,SAMN31025698,simple,504342,Stephanocoenia intersepta,SFK138,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,C83A23CB5B61A72F4E20684A623BFB6A,5907C8B313396BC24DDBCAA28B71CE01
SRR21715745,2022-09-26 19:14:24,2022-09-26 18:25:56,2090466,75256776,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715745/SRR21715745.lite.1,SRX17712603,SFK139 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243126,SAMN31025699,simple,504342,Stephanocoenia intersepta,SFK139,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,63B7F4E260A80CE30E5F469A8921367F,2EE5314D852066FDC576E958813E68F0
SRR21715754,2022-09-26 19:14:24,2022-09-26 18:25:51,1556162,56021832,0,36,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715754/SRR21715754.lite.1,SRX17712594,SFK131 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243188,SAMN31025691,simple,504342,Stephanocoenia intersepta,SFK131,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,B6CB13B5780AF941883419BE36997FC8,F42B1981C4EB0D4BC87AFC553BEA3EC4
SRR21715753,2022-09-26 19:14:24,2022-09-26 18:26:17,1593222,57355992,0,36,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715753/SRR21715753.lite.1,SRX17712595,SFK132 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243189,SAMN31025692,simple,504342,Stephanocoenia intersepta,SFK132,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,C77FC01F5DA28CEFF7EE0FDE79E250DF,096F2409623F6A79ABEE87E62A5DA15E
SRR21715752,2022-09-26 19:14:24,2022-09-26 18:26:02,2259230,81332280,0,36,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715752/SRR21715752.lite.1,SRX17712596,SFK133 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243190,SAMN31025693,simple,504342,Stephanocoenia intersepta,SFK133,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,D68470AE6F5FE48FDEADCCDEAD99DA35,6058334D5B6171FAB96A311ACD0FCDB5
SRR21715751,2022-09-26 19:14:24,2022-09-26 18:25:27,185751,6687036,0,36,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715751/SRR21715751.lite.1,SRX17712597,SFK134 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243121,SAMN31025694,simple,504342,Stephanocoenia intersepta,SFK134,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,8346A3A215E395EC51E8ABFD3A205341,B6E083A6CFD2C08AF51A44A1F59E3D9A
SRR21715750,2022-09-26 19:14:24,2022-09-26 18:26:06,2606279,93826044,0,36,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715750/SRR21715750.lite.1,SRX17712598,SFK135 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243122,SAMN31025695,simple,504342,Stephanocoenia intersepta,SFK135,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,75C8ED73935DD7CE994C324EF125A747,D489CABFD91501F73CFD38A17B0FABD3
SRR21715757,2022-09-26 19:14:24,2022-09-26 18:25:44,998936,35961696,0,36,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715757/SRR21715757.lite.1,SRX17712591,SFK014 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243185,SAMN31025574,simple,504342,Stephanocoenia intersepta,SFK014,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,A7332E823109D0AF35D23FA4441257ED,978EAB79B39AC259E4597C81C6A1BD93
SRR21715759,2022-09-26 19:14:24,2022-09-26 18:25:32,356611,12837996,0,36,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715759/SRR21715759.lite.1,SRX17712589,SFK127 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243183,SAMN31025687,simple,504342,Stephanocoenia intersepta,SFK127,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,B7E5D12BF2547E7D6716A9E5E3B76000,A15740658FBB49A44018CE2DD1C809EA
SRR21715758,2022-09-26 19:14:24,2022-09-26 18:25:57,1743890,62780040,0,36,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715758/SRR21715758.lite.1,SRX17712590,SFK128 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243184,SAMN31025688,simple,504342,Stephanocoenia intersepta,SFK128,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,DF00CB94BE1963907FCC9C30C7A384CC,925D771091B365B420B132BC8FEB890B
SRR21715756,2022-09-26 19:14:24,2022-09-26 18:26:07,2349116,84568176,0,36,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715756/SRR21715756.lite.1,SRX17712592,SFK129 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243186,SAMN31025689,simple,504342,Stephanocoenia intersepta,SFK129,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,0C3912DD69451ACF5686FD82BCE6E5C3,68984CDEA698A868FF66317CEFA87316
SRR21715755,2022-09-26 19:14:24,2022-09-26 18:25:54,1679343,60456348,0,36,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715755/SRR21715755.lite.1,SRX17712593,SFK130 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243187,SAMN31025690,simple,504342,Stephanocoenia intersepta,SFK130,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,291FADFCBDD2CB1E6F98E89E04819272,597F57CBFF23AAC3721CAB0064DC1475
SRR21715764,2022-09-26 19:14:24,2022-09-26 18:26:06,2263090,81471240,0,36,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715764/SRR21715764.lite.1,SRX17712584,SFK122 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243178,SAMN31025682,simple,504342,Stephanocoenia intersepta,SFK122,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,04905297AF84C85511D180D1E050F8D4,F5119A1FCCA537C96E003DE9BD32C5FE
SRR21715763,2022-09-26 19:14:24,2022-09-26 18:25:56,2077837,74802132,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715763/SRR21715763.lite.1,SRX17712585,SFK123 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243179,SAMN31025683,simple,504342,Stephanocoenia intersepta,SFK123,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,C7A27820A6ACAC5502D3EA55663E9FCD,C310B99D2A384FB3C131D3ABE0523CFC
SRR21715762,2022-09-26 19:14:24,2022-09-26 18:25:51,1611306,58007016,0,36,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715762/SRR21715762.lite.1,SRX17712586,SFK124 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243180,SAMN31025684,simple,504342,Stephanocoenia intersepta,SFK124,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,9E666B8BF540069177A14F3BDD532C66,18305D433A79FD91C43519B52EF5264D
SRR21715761,2022-09-26 19:14:24,2022-09-26 18:25:53,1686372,60709392,0,36,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715761/SRR21715761.lite.1,SRX17712587,SFK125 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243181,SAMN31025685,simple,504342,Stephanocoenia intersepta,SFK125,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,8E687D7AA9AE2CDCD44308446895D4EF,F71332CC60240161D2BB714EDACBBBDB
SRR21715760,2022-09-26 19:14:24,2022-09-26 18:25:45,1093539,39367404,0,36,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715760/SRR21715760.lite.1,SRX17712588,SFK126 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243182,SAMN31025686,simple,504342,Stephanocoenia intersepta,SFK126,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,BF56323AB0640A26F912B920BD981E92,F66E7DA86E6AF8ED058AEE328C82954D
SRR21715768,2022-09-26 19:14:24,2022-09-26 18:25:37,962693,34656948,0,36,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715768/SRR21715768.lite.1,SRX17712580,SFK013 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243174,SAMN31025573,simple,504342,Stephanocoenia intersepta,SFK013,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,9AADDC41C47FACA7250A770E386AC84B,BA93EA7A33BAFDFFF03CA2C4A51A6586
SRR21715769,2022-09-26 19:14:24,2022-09-26 18:25:37,992573,35732628,0,36,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715769/SRR21715769.lite.1,SRX17712579,SFK118 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243173,SAMN31025678,simple,504342,Stephanocoenia intersepta,SFK118,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,3B0C549A6DCE64EFA02862D52F6110C4,0026C3E678FC3785E42CF310372595B2
SRR21715767,2022-09-26 19:14:24,2022-09-26 18:25:52,2062435,74247660,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715767/SRR21715767.lite.1,SRX17712581,SFK119 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243175,SAMN31025679,simple,504342,Stephanocoenia intersepta,SFK119,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,A0BB7146E1878DD3FD8F343A6F6BFD2F,AD52664275E6B0C3B9C0769F7B8E8D9C
SRR21715766,2022-09-26 19:14:24,2022-09-26 18:25:28,107997,3887892,0,36,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715766/SRR21715766.lite.1,SRX17712582,SFK120 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243176,SAMN31025680,simple,504342,Stephanocoenia intersepta,SFK120,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,768983978576E8A27F1CCB3834349052,3074872378D3803B2E1062F0810FA327
SRR21715765,2022-09-26 19:14:24,2022-09-26 18:26:00,2249095,80967420,0,36,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715765/SRR21715765.lite.1,SRX17712583,SFK121 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243177,SAMN31025681,simple,504342,Stephanocoenia intersepta,SFK121,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,0C53BAF8908B62F452C0252B9BB46808,70A11B32179FFBFEAC8CBCB56C03B166
SRR21715774,2022-09-26 19:14:24,2022-09-26 18:26:55,5106223,183824028,0,36,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715774/SRR21715774.lite.1,SRX17712574,SFK113 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243168,SAMN31025673,simple,504342,Stephanocoenia intersepta,SFK113,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,8F0D590C64A0B4A619D9B8BA8BB6693D,4F55282D49D2177F65AAD7999C2465B8
SRR21715773,2022-09-26 19:14:24,2022-09-26 18:25:51,1516466,54592776,0,36,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715773/SRR21715773.lite.1,SRX17712575,SFK114 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243169,SAMN31025674,simple,504342,Stephanocoenia intersepta,SFK114,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,F355DB89FCE4753734136F22C44E87BA,8B62F57FB361EDDDEF25182117FEC0EB
SRR21715772,2022-09-26 19:14:24,2022-09-26 18:25:40,1180104,42483744,0,36,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715772/SRR21715772.lite.1,SRX17712576,SFK115 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243170,SAMN31025675,simple,504342,Stephanocoenia intersepta,SFK115,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,C3EF099A4A583358673B773BF6BBA4CD,15D676F6EB96C5D3900BC07E05823180
SRR21715771,2022-09-26 19:14:24,2022-09-26 18:25:45,1184307,42635052,0,36,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715771/SRR21715771.lite.1,SRX17712577,SFK116 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243171,SAMN31025676,simple,504342,Stephanocoenia intersepta,SFK116,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,AED2F47BC28FC442034E113693A99B24,078FF8091B289AC94842761742DB8E8E
SRR21715770,2022-09-26 19:14:24,2022-09-26 18:25:47,1054611,37965996,0,36,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21715/SRR21715770/SRR21715770.lite.1,SRX17712578,SFK117 _2bRAD,RAD-Seq,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP399727,PRJNA884416,,884416,SRS15243172,SAMN31025677,simple,504342,Stephanocoenia intersepta,SFK117,,,,,,,no,,,,,FLORIDA ATLANTIC UNIVERSITY,SRA1507645,,public,3E8983978FB06D6A1150BBA5DA76711F,D96FB8C3E103E15EAFB95221C819F4BD
